band,bucket,size,dominant_portal,dominant_portal_count
11,4bc691fa71638283,1,P005,1
12,b795790d1fb150a2,1,P005,1
13,b11e956ec47ca644,1,P005,1
14,126d223bfed20306,1,P005,1
15,d7a58dd115b10009,1,P005,1
16,6806f54f95129df9,1,P005,1
17,57703652d19e2604,1,P005,1
18,3601128b34727ba4,1,P005,1
19,f2efad96dc8d4ace,1,P005,1
20,213257024abda673,1,P005,1
21,628b8387d844ee0b,1,P005,1
22,29364b1b72349e1c,1,P005,1
23,aefe25e7de4f9c3c,1,P005,1
24,a8c2cc2cb1abaf5f,1,P005,1
25,f4a4cc0b47f4d729,1,P005,1
26,0ec0657b34c7c6cb,1,P005,1
27,0e9471439232767d,1,P005,1
28,812399cdf3bacf7b,1,P005,1
29,4373b646fd35fc37,1,P005,1
30,5384a6641e4abaa3,1,P005,1
31,5b5093a72bb0721c,1,P005,1
32,488ce9661c62df25,1,P005,1
33,c6fb1984c88c6548,1,P005,1
34,f070d2f67ac85c11,1,P005,1
35,1d2e1b2c59e39a8b,1,P005,1
36,037771ff4785cd2b,1,P005,1
37,b8bcf066dec3edf8,1,P005,1
38,ab1f0a7afaaf1da1,1,P005,1
39,83b0b116d8cbc716,1,P005,1
40,0c3e9b9041bb7979,1,P005,1
41,8fcf68159639a7c0,1,P005,1
42,095d2d87c8359aff,1,P005,1
44,cb9b1e8bb73a650b,1,P005,1
45,9d6c81e3f19ca3b7,1,P005,1
46,88f8471b18353db3,1,P005,1
47,bbd0943fd447cc1b,1,P005,1
0,83db03fa47ec0672,1,P120,1
1,e3843f129d1feb10,1,P120,1
2,0524c78e2002ae3e,1,P120,1
3,d0c62acbed433dec,1,P120,1
4,c75e8d1b0da888dd,1,P120,1
5,d5a975acb2556708,1,P120,1
6,8ec5f6757c1dc69e,1,P120,1
7,48f6cb02348ded26,1,P120,1
8,b59cd2f249b6e0d1,1,P120,1
9,80cf26fa2b037013,1,P120,1
10,5e693688f2268e60,1,P120,1
11,80195a456c938b18,1,P120,1
12,857e7328870fdf5a,1,P120,1
13,e97c891d60f19bfc,1,P120,1
14,7a8a01dd1def2ed2,1,P120,1
15,227f18cd9729787f,1,P120,1
16,550294ce4b1ba917,1,P120,1
17,5850c128d4483697,1,P120,1
18,9ba0a5bbc16bdb4a,1,P120,1
19,27b6588eb8c979fa,1,P120,1
20,93f0accff9c54e6d,1,P120,1
21,d4fd57f6eb1187a3,1,P120,1
22,d2030d7e78f03300,1,P120,1
23,a75cf1b44c82916d,1,P120,1
24,55ef999127fc23af,1,P120,1
25,ffd5a34226a62cd8,1,P120,1
26,d58e53245e073c5a,1,P120,1
27,8294e044a96abb2d,1,P120,1
28,518054750d21e110,1,P120,1
29,d1781cbd22012507,1,P120,1
30,1127b9f5f5713885,1,P120,1
31,11ce61bc0ad37d66,1,P120,1
32,911d3e7757b37d2a,1,P120,1
33,a15c71234c8d6b86,1,P120,1
34,7c9414c92d4011d1,1,P120,1
35,a08f37bac9660f54,1,P120,1
36,401c0c0cedfec2ca,1,P120,1
37,218b4d5a3a14bd54,1,P120,1
38,f20678503b5878f3,1,P120,1
39,cf4c70db86d9de68,1,P120,1
40,08303298f917ad95,1,P120,1
41,99279467c2f796eb,1,P120,1
42,7509d69131b7f6d0,1,P120,1
43,ac7898ff140a5a67,1,P120,1
44,f341497303fcbb18,1,P120,1
45,dda2ebbedd1accfe,1,P120,1
46,635b31c822f8f0f0,1,P120,1
47,e44ba123125c8274,1,P120,1
0,cf22d9cbf56d247e,1,P088,1
1,99045a8f6803f39b,2,P088,1
2,178e0aca6a41a060,2,P088,1
3,2007c7b2392bb40c,1,P088,1
4,fd6687f51e041ec9,2,P088,1
5,a7b56f2d3fb8e8e8,1,P088,1
6,c3314d25081d36ee,2,P088,1
7,171beea66a90927d,2,P088,1
8,30b1a96ee0502d2f,1,P088,1
9,d0f255a2374e9436,2,P088,1
10,65227723d2d8c2b1,2,P088,1
11,cbc09d3068a2981e,1,P088,1
12,6f6471ba05508cf4,2,P088,1
13,19c3f7ae8881b1a2,1,P088,1
14,2c3c26b56d2142ab,1,P088,1
15,8eced5849782a68b,2,P088,1
16,b41baa89eb6483f5,2,P088,1
17,7f2997d726c10482,1,P088,1
18,8d790b868d6d6221,2,P088,1
19,06413c682841eddd,2,P088,1
20,61547f5f00382847,1,P088,1
21,66f040412e41b0f5,1,P088,1
22,34cbd6ba8d2035db,1,P088,1
23,dcc70b30748e1666,1,P088,1
24,3bfe95368840a288,1,P088,1
25,9a61a3735a0cc5fa,2,P088,1
26,f834dae9eb6462a1,2,P088,1
27,396c8cdc6d96a744,2,P088,1
28,bfb69a72565744d8,2,P088,1
29,ba94920301f7c221,1,P088,1
30,4c1c1f28adb7b182,2,P088,1
31,9e91f79af1b8105f,1,P088,1
32,03cd57af7341a34a,1,P088,1
33,59719d23bfd22cc5,2,P088,1
34,85437146d206416e,2,P088,1
35,76c3373962976405,2,P088,1
36,69ad2b088e8ce275,2,P088,1
37,9ed5b59e2f1167a5,1,P088,1
38,b782c2b89f6ff80a,2,P088,1
39,a9ebd4036507288e,2,P088,1
40,5c5cbe24d4cb15e5,1,P088,1
41,610732f025954e7e,2,P088,1
42,9ac576b945e80e84,1,P088,1
43,09a0b6aa0a7c3445,1,P088,1
44,e6bec03362d7bb02,2,P088,1
45,64be498807e429cb,1,P088,1
46,372eae41ef986130,1,P088,1
47,d2639244f33a468b,1,P088,1
0,8174e9df1db06653,1,P006,1
1,f430a214099be22c,1,P006,1
2,0bfd09ace5f4c9ce,1,P006,1
3,f7ed71e680611ba3,1,P006,1
4,be519e3c23639f9c,1,P006,1
5,b786a0694c8096c2,1,P006,1
6,070e9f5731f5f3cd,1,P006,1
7,2b2eb3d1d492880a,1,P006,1
8,0819fe314cb303e9,1,P006,1
9,f9bd906761126e2f,1,P006,1
10,d66bac9ee82b47af,1,P006,1
11,000b72398d1b72b4,1,P006,1
12,21c4509b3aee8d22,1,P006,1
15,2b3db1e34eebb84a,1,P006,1
16,ce2c34e9af29382e,1,P006,1
17,5a4a1f62735216f4,1,P006,1
18,f298d759b0c5f41a,1,P006,1
19,a9979df8ed81961a,1,P006,1
20,88eba0108a92e778,1,P006,1
21,9fc7810cfa60cffb,1,P006,1
22,7cdde20b2d86fd69,1,P006,1
23,18f35fb4495975eb,1,P006,1
24,bdac95b91b4a47dd,1,P006,1
25,df898c8b2d68bf7c,1,P006,1
27,85c8937bbd00e8df,1,P006,1
28,bdecd47f75f848e4,1,P006,1
29,df5a2080e07d433c,1,P006,1
30,8959b3d0489ff8bb,1,P006,1
31,c9ab4d299b118fbb,1,P006,1
32,f03d62e527b3c43e,1,P006,1
33,e1191d989db7732d,1,P006,1
34,0a90ed07e8bb02e5,1,P006,1
35,9666b7c59039744a,1,P006,1
36,88ea7a1c086b8d35,1,P006,1
37,da4c708ae4ad0351,1,P006,1
38,4ab3c45c0223ed0c,1,P006,1
39,bf014c3f1d38a6e8,1,P006,1
40,92fa4b762df0f3ec,1,P006,1
41,44708085b6e9d5ee,1,P006,1
42,251413b5769dc856,1,P006,1
43,e4dfa6fab3f23d11,1,P006,1
44,6bb62cc28e396abf,1,P006,1
45,1c7a52c33b3dab76,1,P006,1
46,81850e749a552935,1,P006,1
47,6dd079e289903911,1,P006,1
0,6f1711d985e8e760,1,P144,1
1,708f43bfa8ead38c,1,P144,1
2,72319b17bdda276b,1,P144,1
3,d5fcf20b491105ee,1,P144,1
4,eb142786dc352e93,1,P144,1
5,246b1e25eca4e39e,1,P144,1
6,641f8b975aaf2c84,1,P144,1
7,7265708d30aabf42,1,P144,1
8,f1b346a1968b51d0,1,P144,1
9,df01e06dbf467136,1,P144,1
10,4a4d5dadb8ed5bbf,1,P144,1
11,03cef2f559091c93,1,P144,1
12,22ef69aa08de1933,1,P144,1
13,a2c67efe2f0f87eb,1,P144,1
14,60474c482e7abb4b,1,P144,1
15,348562e590315b49,1,P144,1
16,ab63861ce2dc78ba,1,P144,1
17,5cc06f990370b2c8,1,P144,1
18,142ec5ea67d7318c,1,P144,1
19,ffecc16db6b4846e,1,P144,1
20,a50d165fafbfb7d5,1,P144,1
21,6190ac3ab0e9cf30,1,P144,1
22,ea6fed549906fd26,1,P144,1
23,05bc536a147b583b,1,P144,1
24,4a1e5cc4cc0746e4,1,P144,1
25,6ec48eb492327786,1,P144,1
26,fc9705fc88c5cdaf,1,P144,1
27,18bf2bf02821e087,1,P144,1
28,6817f9a04daa87a5,1,P144,1
29,216b72d8be7af7ab,1,P144,1
30,bdf740e926d2550f,1,P144,1
31,06a483d4c48e63b6,1,P144,1
32,66caeae0fcaaedf7,1,P144,1
33,56f965bad6e10643,1,P144,1
34,8ec0fa84fce7a87e,1,P144,1
35,0b60cbc1cd22f28c,1,P144,1
36,d9ade1f0be8f5f7d,1,P144,1
37,9a2bd174302653d3,1,P144,1
38,48e4ec35af59a124,1,P144,1
39,ad642c0fdc13595b,1,P144,1
40,32aed839be6d89bd,1,P144,1
41,2859a7cbdd54078b,1,P144,1
42,f5df206f50287540,1,P144,1
43,823c5106f443a04b,1,P144,1
44,95355fd7fada6fad,1,P144,1
45,3d3f58eb0935700f,1,P144,1
46,be030e3ce3b4501d,1,P144,1
47,0b7d6d2ee8501236,1,P144,1
0,462b960f4a76daa9,1,P006,1
2,9be971011ba8486e,1,P006,1
3,3e58098533d891e4,1,P006,1
4,810f44c9b83a7a49,1,P006,1
5,9e3dbe98de87a906,1,P006,1
6,706635b24905d20a,1,P006,1
7,073ff92319b13d96,1,P006,1
8,4dfd5591faed779a,1,P006,1
9,c63f39783791bc6b,1,P006,1
10,d2ec98b055c9cf86,1,P006,1
11,0c66c25666b9e74f,1,P006,1
12,f7e90c57d23487a3,1,P006,1
13,3c45737042de71d1,1,P006,1
14,bce6eb72c11da162,1,P006,1
15,cef2bfc74a0d056c,1,P006,1
16,b1f898f47ded1a65,1,P006,1
17,d3f1f570dda1500f,1,P006,1
18,1bbadb8e4fe74f37,1,P006,1
19,fe06d9f5d0e04a73,1,P006,1
21,df77db712e0d80d6,1,P006,1
23,79115c698a79f2dd,1,P006,1
24,c4fd4b68367bc82e,1,P006,1
25,730e37ecb80b510c,1,P006,1
26,9f7940a0661f4bdb,1,P006,1
27,28b1d7ea92c2417f,2,P006,1
29,6968284f5b05f301,1,P006,1
30,b5af9ca218e02b68,1,P006,1
31,af434eafec2a33ef,1,P006,1
32,8d2c8f0639259c7c,1,P006,1
33,dab3c4fc2d568eca,1,P006,1
34,d9b015ff4e49b524,1,P006,1
35,d296b90e25736530,1,P006,1
36,8e2ab7628a6695a0,1,P006,1
37,f3fb5da9546ac47c,1,P006,1
38,69e25f72ae8ad269,1,P006,1
39,aefdbf94f03ec40b,1,P006,1
40,5fd211de2c8e74ee,1,P006,1
41,6354ac92209c542d,1,P006,1
42,91868732bc54ab90,1,P006,1
43,cd7be6a3c528bbc0,1,P006,1
44,15db4ff6823dea52,1,P006,1
45,8e3b97eefc5d1d13,1,P006,1
46,6686d737a77069cc,1,P006,1
47,a35056129dbd5e44,1,P006,1
0,93b33bd7a19479bd,1,P202,1
1,dfce3e46cc458e67,1,P202,1
2,fdd0302be1c2e9b9,1,P202,1
3,2665643ba433b548,1,P202,1
4,8495a023a9fca3d3,1,P202,1
5,5444aaf58369fe41,1,P202,1
6,b294a5c03d570751,1,P202,1
7,687d5720f092fd41,1,P202,1
8,47f84001518caa1c,1,P202,1
9,391f70423bf0ed49,1,P202,1
10,83d074a2b3b087ae,1,P202,1
11,c2d986c64e289697,1,P202,1
12,eeeb730a7e91542f,1,P202,1
13,3b8f78fb45817147,1,P202,1
14,31d4913ce0e968cd,1,P202,1
15,9d36aa42949b17b6,1,P202,1
16,5ac2937487007770,1,P202,1
17,8fc6ee16b1a7c5ef,1,P202,1
18,dc2a8e794e750123,1,P202,1
19,1fa74f1d92f36936,1,P202,1
20,b86d675e8f53d80c,1,P202,1
21,0c881bb424c0226e,1,P202,1
22,5ca47b64712da290,1,P202,1
23,44986aa30fcb8000,1,P202,1
24,ad82f2828fb1e73b,1,P202,1
25,2b615d521641d207,1,P202,1
26,77921e6c5de5aa4e,1,P202,1
27,dacebcd84e591833,1,P202,1
28,2ac8b8198d832c54,1,P202,1
29,327f90d413e53960,1,P202,1
30,79212821c97ce83b,1,P202,1
31,887adb26b322bcec,1,P202,1
32,be15821732118d49,1,P202,1
33,d07e01af8e3ee110,1,P202,1
34,fcb50c895eb9fb6e,1,P202,1
35,be777761dccf7e58,1,P202,1
36,dfe4d55545abeb83,1,P202,1
37,0b3ac69f89e8dfe2,1,P202,1
38,536e99fa7ff7380d,1,P202,1
39,1c71ccc691230810,1,P202,1
40,4e06e3afc128feb9,1,P202,1
41,5e353bf6f3d5e983,1,P202,1
42,db44e5111dee8bc9,1,P202,1
43,2be695c2f675578b,1,P202,1
44,c3888ee197def32a,1,P202,1
45,b527c8ad7db5f9fc,1,P202,1
46,2d222fee24d3f41b,1,P202,1
47,3d47c5f8ea8179e0,1,P202,1
0,30a8cf971debe7a0,1,P006,1
1,afcc09d3d5d14898,1,P006,1
2,1dda04ba87e7a5bd,1,P006,1
3,713254ea01e28fd1,1,P006,1
4,6aec51afc98a0054,1,P006,1
5,329ad9a702917bef,1,P006,1
6,28ddb490200f9b00,1,P006,1
7,f52a8351584d5bea,1,P006,1
8,08ae5d55177872df,1,P006,1
9,884269e7d84987b0,1,P006,1
10,c66380b2b21a1998,1,P006,1
11,5ecd904faa5774a5,1,P006,1
12,5a674e742565b216,1,P006,1
13,29b520855852ca5e,1,P006,1
14,c6fe1b6e5ee11169,1,P006,1
15,b1d5e2c7027b9395,1,P006,1
16,3d879071d9ff2742,1,P006,1
17,17a9c539b586d4e1,1,P006,1
18,ddbea9c1885271e8,1,P006,1
19,2a8cbecad2bafb3b,1,P006,1
20,4fc10c2241c77a4c,1,P006,1
21,e993457b4cee5a67,1,P006,1
22,25980535f40ced9f,1,P006,1
23,83d82b5a9c34b000,1,P006,1
24,d241c1ed8b06701c,1,P006,1
25,d0b83c923b497da7,1,P006,1
26,9f293651a7a2d053,1,P006,1
27,4be9d5b2967769e3,1,P006,1
28,79b775b61e01cfc4,1,P006,1
29,dda1bdf9be167077,1,P006,1
30,66a70101730a14fd,1,P006,1
31,7db822d6f8418401,1,P006,1
32,6f5f8caae4741ab2,1,P006,1
33,0fc32d6cf8b65d0e,1,P006,1
34,0ca04c2894cd9e8a,1,P006,1
35,39eab66a7979b0bd,1,P006,1
36,daaeeb8832643cd9,1,P006,1
37,ab894a6f1ffb4191,1,P006,1
38,17fe8be5a64d7312,1,P006,1
39,4f07d2c2852fc913,1,P006,1
40,e61c63c92677358c,1,P006,1
41,e93aae3ca04acdb7,1,P006,1
42,3fc1f77fbc33ae3b,1,P006,1
43,f06f70974c62a385,1,P006,1
44,72625be3d1fd304c,1,P006,1
45,6cb15446ca008179,1,P006,1
46,d120baa192e01357,1,P006,1
47,0d660ff301d914ad,1,P006,1
0,d2f145d721923d7a,1,P257,1
3,9e8a161107c9aa9c,3,P257,1
6,49f8bec8ba329154,1,P257,1
10,da6adf1309b894a9,1,P257,1
12,2fc8cf80f73b774b,3,P257,1
16,4bd992bbe593dbd9,1,P257,1
18,525ecb8e0d1651d1,1,P257,1
20,c163f83015f9144e,1,P257,1
21,a8d28588dc04d265,1,P257,1
25,71155152112c39a1,1,P257,1
27,b29b6c59086f6b0c,1,P257,1
29,9394422554cb2563,1,P257,1
31,e090bfc9d4393240,1,P257,1
32,4d3e052379087baa,1,P257,1
33,366970c4a1e2f53e,1,P257,1
36,4fe9adafd6513814,1,P257,1
41,15b52c8f5a78bd5f,3,P257,1
44,41feeb6fa0df1bb4,3,P257,1
0,b8aef888e137b87d,1,P074,1
2,755bf95e0d331635,1,P074,1
3,a6bc3ad85543103a,1,P074,1
8,8e60cc51635a5e60,1,P074,1
11,61f8b3f0ed5de580,1,P074,1
17,5bbe592d2c56df7f,1,P074,1
20,8f7958ba0a8458a5,1,P074,1
22,e7998802c9f90ebc,1,P074,1
23,0a01e826c3b72dc9,1,P074,1
24,e16702b817a8db5f,1,P074,1
25,f16b19b47053b930,1,P074,1
29,294bdf2f00248f00,1,P074,1
30,3bf22f78221f5f50,1,P074,1
31,a0d4d0eee1e7a6a2,1,P074,1
32,2b7df6f1e32daed1,1,P074,1
36,3939281ed9636b8b,1,P074,1
37,e5b5e3325a3fa6f5,1,P074,1
40,7baaa66c22fc4b29,1,P074,1
42,3e8363074f233078,1,P074,1
43,bd856b1690fd83d3,1,P074,1
0,b126713707d59ec4,1,P122,1
1,eb62df0e65cc314d,1,P122,1
4,6f761a2b256c296e,2,P122,1
5,f8c72e44ce07d153,1,P122,1
11,83a14fe36407f78f,1,P122,1
12,0d85e8d003b8fcb3,2,P122,1
16,86a0c0804adf26d3,2,P122,1
17,e825af207394d26a,1,P122,1
23,4dd21ca2c6af18e8,1,P122,1
24,bc5395a45e56844f,2,P122,1
25,f4abda8ef5ab1255,1,P122,1
26,689f7aae36483b54,1,P122,1
28,8e23278fd759a931,1,P122,1
31,272f6c6ca1708639,2,P122,1
33,e62e3a6322eb8345,1,P122,1
34,1f71fe3aa2438a08,2,P122,1
36,3691aa43cc43a9ba,2,P122,1
38,95ec170e0929b506,2,P122,1
40,791bee50ef9d2357,2,P122,1
41,634205077862c492,1,P122,1
45,f29aa57404083408,1,P122,1
46,44f007bc56c639a9,2,P122,1
47,e6d22714e54342ac,2,P122,1
2,3be97859790bcca9,1,P227,1
4,e75907bac5ea8fe1,1,P227,1
6,33227953916f0232,1,P227,1
7,f9e7afbf3ec5f921,1,P227,1
8,51d91daf6d245ec8,1,P227,1
9,fe046284db90a4b1,1,P227,1
14,ed9ba42f6bfde79d,1,P227,1
15,8c62d7293c28c6b1,1,P227,1
16,a14b561eaf33e236,1,P227,1
17,d1df3f00590da1d3,1,P227,1
18,83aaaec430c1b564,1,P227,1
19,ecb5f3fdafb10b15,1,P227,1
20,a2be9b98c1ec9b24,1,P227,1
21,c2b9190e3b9c01f5,1,P227,1
22,4224904b66c161e2,1,P227,1
24,96b0c54b112d8063,1,P227,1
25,e48c4d383f2f2392,1,P227,1
27,6f5b817724b69d9e,1,P227,1
29,dd03cf73e2d074df,1,P227,1
31,43392ee59481c2ba,1,P227,1
32,b5a4ab5586a7c152,1,P227,1
33,d8fc8ebcee3a8b2f,1,P227,1
34,d827cc375d79a943,1,P227,1
35,b47030da5d8c6db1,1,P227,1
38,1362f6b6a3ba150b,1,P227,1
39,8dd89ab59dbe90ac,1,P227,1
41,91304a51ac861f83,1,P227,1
42,24d3e7f7a31bf361,1,P227,1
43,d64d7e000b9a2635,1,P227,1
2,71cdf6b7764b1551,1,P094,1
7,b7ba3afb988ff73c,1,P094,1
16,985c2041e9528f9a,1,P094,1
26,e8a432b41a31c0a7,1,P094,1
32,cc212534ce064224,1,P094,1
37,21017d6a3b41b105,1,P094,1
2,515367e80b9ffd3c,1,P094,1
8,5cabfd75acd19982,1,P094,1
11,1e091171a5c8bd10,1,P094,1
16,68f346f95e3741af,1,P094,1
17,5784b5d60543d9a3,1,P094,1
18,6a8028b0589f4e43,1,P094,1
20,8cd10d2dd389ddcf,1,P094,1
23,faaf4df7569996e1,1,P094,1
24,18152b82646c8795,1,P094,1
25,a42ee72276f62cc5,1,P094,1
28,ee763376cd5297f7,1,P094,1
29,3250de2a856b1781,1,P094,1
31,1f650d7c28d505a6,1,P094,1
33,ec441da34598590a,1,P094,1
41,548336242a32a50f,1,P094,1
46,a0a842de4cbe090a,1,P094,1
47,a3c9515829b31307,1,P094,1
0,f4f0c98f6ef47204,1,P007,1
1,b6a31104c0a7df11,1,P007,1
2,e6a7e278f4891382,1,P007,1
3,4f2c83028acf9167,1,P007,1
4,0b70722a61567dd1,1,P007,1
5,aa1744f2dbd4e0d7,1,P007,1
6,fa6b9aa73739ded6,1,P007,1
7,747bb273538aceda,1,P007,1
8,9dadf31dff5212d9,1,P007,1
9,53a2b5ce55266888,1,P007,1
10,2f1800e69e36e224,1,P007,1
11,7ad8da3f17638420,1,P007,1
12,ee0d25fab5ea314c,1,P007,1
13,7be885a1a9b6b077,1,P007,1
14,42fc0d1f6c6ecb0a,1,P007,1
15,b1f29547b0c56e55,1,P007,1
16,8431e618cfda7223,1,P007,1
17,1697ec054ec458f7,1,P007,1
18,65d031f2f94c5f92,1,P007,1
19,bd96a8f6a1f208db,1,P007,1
20,cc206b602b2be1f2,1,P007,1
21,bd214a9e5d844bd2,1,P007,1
22,e051dfb8ea7f5cf5,1,P007,1
23,4fa7cae33c737c88,1,P007,1
24,8b15b6898137af26,1,P007,1
25,395da265ba092891,1,P007,1
26,cf9cf60840cb245e,1,P007,1
27,30a01f5c1122be91,1,P007,1
28,c18ccca9c3f43946,1,P007,1
29,a2afa4024a420131,1,P007,1
30,f707d1b6f99afead,1,P007,1
31,577772bd83a21d56,1,P007,1
32,3a5c6abfe01fab6b,1,P007,1
33,c2e1dc13556490f4,1,P007,1
34,ee673193874db274,1,P007,1
35,c95907f8787a5295,1,P007,1
36,063c1544dfbe7349,1,P007,1
37,597df80419ecb3b3,1,P007,1
38,e1dd552ecf3eac58,1,P007,1
39,879646ec0558d237,1,P007,1
40,0300f0fbe352fd67,1,P007,1
41,713a382eeaf8e0d3,1,P007,1
42,e847f6edd6e6e529,1,P007,1
43,0174b9b3e45358f7,1,P007,1
44,534b1be17f07ee4b,1,P007,1
45,fc46bbf3757a9818,1,P007,1
46,b504a4c5303715ed,1,P007,1
47,3a307690867cbe86,1,P007,1
0,2bd17ae1f954fcc5,1,P189,1
1,c66ca3d5996b76a2,1,P189,1
2,e6bfc91be23a8d22,1,P189,1
3,382a011e3c02f8f9,1,P189,1
4,1e83bcbffc8a5f74,1,P189,1
5,827e18824f0062bf,1,P189,1
6,5c76b8ba299b97b8,1,P189,1
7,320ee03b3511ca2d,1,P189,1
8,f85c817694cded0b,1,P189,1
9,d08ddb5307a27bca,1,P189,1
10,a649e85f6a8c327c,1,P189,1
11,40f120032e4d4124,1,P189,1
12,d7a91194ccbc26fd,1,P189,1
13,54a609e95be19db5,1,P189,1
14,85a784498ed5c327,1,P189,1
15,7ce04b7d57e20a8a,1,P189,1
16,7870a3e2f8d432ad,1,P189,1
17,6bb4cef79c0116f2,1,P189,1
18,2cbbca95dbab466c,1,P189,1
19,7689ebb7111e4a9a,1,P189,1
20,fa4ed3808d893dba,1,P189,1
21,376c096daac6e5bd,1,P189,1
22,c2fb0bd13b620ff8,1,P189,1
23,72cdb30007fc730b,1,P189,1
24,ef24695dcd95258a,1,P189,1
25,b1074335a0a52275,1,P189,1
26,7f47ad6a4db28979,1,P189,1
27,852030e5e36baed2,1,P189,1
28,8e47e1b446ab0d39,1,P189,1
29,a178a694e144e734,1,P189,1
30,516bd330bb9ed531,1,P189,1
31,925338b255662612,1,P189,1
32,c9e52b29591cafe7,1,P189,1
33,1094cfa5a3e9ce36,1,P189,1
34,1f4e5bb9344a0dc0,1,P189,1
35,3a0da740f761b515,1,P189,1
36,c7cae2d57b4c0762,1,P189,1
37,f86c16fe4c5bac46,1,P189,1
38,f50ad8ad12a2c006,1,P189,1
39,3ff0b528b63e63fe,1,P189,1
40,94415fe02cb8e8b1,1,P189,1
41,9c14aad578c60618,1,P189,1
42,9f3dc81f0dd1f766,1,P189,1
43,63c4ab61938f96be,1,P189,1
44,e4c847c8f42dc1a0,1,P189,1
45,0dfaa169411a98ed,1,P189,1
46,9935490f39de599b,1,P189,1
47,b1927508e8924bd3,1,P189,1
0,1b4409c606afc5d3,1,P006,1
1,c7a3fc818c444db5,2,P006,1
2,ed000687e6b87377,2,P006,1
3,f9eb911dde1fa537,2,P006,1
4,8fb242efe43d074b,1,P006,1
5,913a20d77142657f,1,P006,1
7,54d88de90ecb889d,1,P006,1
8,9ec26bac1b14b9c5,1,P006,1
9,76ec7a094ae81184,3,P006,1
10,2d9168408b6da6b3,1,P006,1
11,fe29b23e19d5b618,1,P006,1
13,1c34380edfc7b0a0,1,P006,1
15,5b3160badaae898c,2,P006,1
16,71db577d85c074dc,2,P006,1
17,2ad9d2ff47db93bf,1,P006,1
18,3e71c452f468e680,1,P006,1
19,59ee16c8df66eed3,1,P006,1
20,ea5a9ed765314875,2,P006,1
21,0bcb0c4f66f2d62b,2,P006,1
23,6ab2e5050ea038f3,1,P006,1
24,08ecf52d40f21a46,2,P006,1
25,ec401484bb9651b2,2,P006,1
27,e7ca4e6879fa603a,1,P006,1
28,b4c91be7ece12d6d,1,P006,1
30,efaf26652b1d6bdc,1,P006,1
31,a96c7dc6e91bc9b8,1,P006,1
33,051e3391dd2c8ecd,1,P006,1
34,c6b0fb777d8a515b,1,P006,1
35,07e33306556fab38,2,P006,1
36,2f0c55cb0d9a0ff5,3,P006,1
37,9e0e61257fb5ea32,1,P006,1
38,9fd46f50766510ab,1,P006,1
39,c3ad57d021b6efd9,2,P006,1
40,1176c989007399e1,2,P006,1
41,81153985ee074d0f,1,P006,1
43,05e640b75f251ed7,1,P006,1
44,f26e06f117379c81,1,P006,1
45,e0367b179f9ec9e5,1,P006,1
46,8779ad969544fd65,1,P006,1
47,f0d31d5fe2fe377f,1,P006,1
0,615f28af03ebe640,1,P005,1
1,16ae2a8a621d3dac,1,P005,1
3,56d727a968ab6f91,1,P005,1
4,81660548fbc2b98f,1,P005,1
5,ff495db3614f54be,1,P005,1
6,7f67d296128adb51,1,P005,1
7,d193314de2ee76d0,1,P005,1
9,9f0d21897f5252ec,1,P005,1
10,7febcecd5897c109,1,P005,1
11,a4074ab3ab4a1ffe,1,P005,1
12,c7003e05af5860b1,1,P005,1
13,8403b15ad173cdb5,1,P005,1
14,0cde7c0ed3758925,1,P005,1
15,811baca0e3dc76e4,1,P005,1
16,61d8bdf32a0c2ab2,1,P005,1
19,78815da03c89a489,1,P005,1
20,56fab680a96f2f00,1,P005,1
21,3bb98af772de8af8,1,P005,1
22,70cd8b113b879a57,1,P005,1
23,9716708f0f97d74f,1,P005,1
24,26b384ed680f6762,1,P005,1
25,127b3fdf77949886,1,P005,1
26,9cb02afd0bcec552,1,P005,1
27,fb2a73b3b1154002,1,P005,1
28,7186c9733c73a781,1,P005,1
29,b06a205e3e2b2bbe,1,P005,1
31,a225a788df8c904b,1,P005,1
32,b0620897d6556d35,1,P005,1
33,85fef120987a0740,1,P005,1
34,8c21dc970ad01e4b,1,P005,1
35,86c721f51c6ee963,1,P005,1
36,b024535b2309b9c8,1,P005,1
37,ec1709fa406f507e,1,P005,1
38,ea05f3ebcfcaedea,1,P005,1
40,d6ff348aaef2d6a9,1,P005,1
42,6986909134f44f92,1,P005,1
43,39f6bbe7de46da7f,1,P005,1
44,0ff5c0cfa9020ed7,1,P005,1
45,cabb03ab276ee7be,1,P005,1
0,7ecf61bae9178dbc,1,P094,1
1,989500b9c578b201,1,P094,1
2,12c1c997ae91a846,1,P094,1
3,d7a9f36fb84949bc,1,P094,1
4,8c8e61c2a0ff4c23,1,P094,1
5,d56bca12f1e81593,1,P094,1
6,1a9b9f5a8be3567e,1,P094,1
7,9de0c01ab9c73da7,1,P094,1
8,682487414b165b5e,1,P094,1
9,4caa9578d0774849,1,P094,1
10,0a3ddfb7562c738e,1,P094,1
11,60464a02802306e4,1,P094,1
12,0f451f81c77addae,1,P094,1
13,54f3be1c715cfbb2,1,P094,1
14,ceae038f7c9b0d11,1,P094,1
15,3b42be313a2738d2,1,P094,1
16,6e86c1a6b57cd041,1,P094,1
17,e4daf61757a50fb7,1,P094,1
18,3da6089eba1cb04f,1,P094,1
19,67ff5dd5cc8e979d,1,P094,1
20,c74737b9391fa3c8,1,P094,1
21,af14d34ec7512f0e,1,P094,1
22,e0e2cbdb2bb798df,1,P094,1
